"chr"	"start"	"end"	"RBPs"	"strand"	"IGF2BP3wt_rep1"	"IGF2BP3wt_rep2"	"IGF2BP3I474M_rep1"	"IGF2BP3I474M_rep2"	"IGF2BP3R525C_rep1"	"IGF2BP3R525C_rep2"	"gene_ID"	"gene_name"	"gene_type"	"feature"
"chr20"	17947151	17947159	"IGF2BP3wt_final"	"-"	10.025	14.145	0	0	9.52	9.564	"ENSG00000089006.17"	"SNX5"	"protein_coding"	"3UTR"
"chr20"	17949474	17949482	"IGF2BP3wt_final"	"-"	12.06833333	9.734	0	7.08	0	0	"ENSG00000089006.17"	"SNX5"	"protein_coding"	"intron"
"chr20"	17950568	17950576	"IGF2BP3wt_final"	"-"	6.204	4.722857143	0.92	0	0.24	0	"ENSG00000089006.17"	"SNX5"	"protein_coding"	"intron"
"chr20"	17952618	17952630	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	18.036	14.565	7.81	7.16	25.57333333	7.625	"ENSG00000089006.17"	"SNX5"	"protein_coding"	"CDS"
"chr20"	17954166	17954174	"IGF2BP3wt_final"	"-"	9.428571429	11.13	1.333333333	1.456	0	9.931428571	"ENSG00000089006.17"	"SNX5"	"protein_coding"	"intron"
"chr20"	17954330	17954338	"IGF2BP3wt_final"	"-"	3.645	4.275	0	0.212	1.575	1.404	"ENSG00000089006.17"	"SNX5"	"protein_coding"	"intron"
"chr20"	17956960	17956968	"IGF2BP3R525C_final"	"-"	4.856666667	8.826666667	5.722857143	5.514285714	6.028571429	9.111666667	"ENSG00000089006.17"	"SNX5"	"protein_coding"	"CDS"
"chr20"	17961324	17961332	"IGF2BP3wt_final"	"-"	9.1875	4.703333333	0	0	2.272	7.048	"ENSG00000089006.17"	"SNX5"	"protein_coding"	"intron"
"chr20"	17961892	17961900	"IGF2BP3wt_final"	"-"	6.828333333	11.5825	1.066666667	7.233333333	0	4.833333333	"ENSG00000089006.17"	"SNX5"	"protein_coding"	"intron"
"chr20"	17965298	17965314	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"-"	9.0325	3.972857143	4.85	5.025714286	5.104	9.075714286	"ENSG00000089006.17"	"SNX5"	"protein_coding"	"intron"
"chr20"	18489594	18489602	"IGF2BP3wt_final"	"-"	5.205	4.92	0	6.066666667	0.285	1.613333333	"ENSG00000089050.16"	"RBBP9"	"protein_coding"	"3UTR"
"chr20"	18525796	18525804	"IGF2BP3wt_final"	"+"	4.89	5.26	2.753333333	0	0	0	"ENSG00000101310.17"	"SEC23B"	"protein_coding"	"CDS"
"chr20"	21330638	21330646	"IGF2BP3wt_final"	"+"	15.26	10.1925	1.02	1.46	5.38	6.478	"ENSG00000088930.8"	"XRN2"	"protein_coding"	"CDS"
"chr20"	21331768	21331776	"IGF2BP3wt_final"	"+"	4.35	6.94	0	0	0	0	"ENSG00000088930.8"	"XRN2"	"protein_coding"	"CDS"
"chr20"	21332327	21332335	"IGF2BP3wt_final"	"+"	15.72375	8.925	1.505714286	0	0	0	"ENSG00000088930.8"	"XRN2"	"protein_coding"	"CDS"
"chr20"	21389470	21389478	"IGF2BP3wt_final"	"+"	17.93166667	32.36166667	7.713333333	0	3.573333333	8.395	"ENSG00000088930.8"	"XRN2"	"protein_coding"	"3UTR"
"chr20"	22564533	22564541	"IGF2BP3I474M_final"	"-"	10.27	20.1675	4.86	6.42	6.9	2.0075	"ENSG00000259974.3"	"LINC00261"	"lncRNA"	"exon"
"chr20"	24970332	24970340	"IGF2BP3wt_final"	"-"	11.43571429	10.975	5.956666667	4.122857143	8.548571429	0	"ENSG00000101474.12"	"APMAP"	"protein_coding"	"CDS"
"chr20"	25214900	25214910	"IGF2BP3I474M_final,IGF2BP3wt_final"	"+"	11.54666667	3.994285714	4.151428571	4.38	0.504	2.126666667	"ENSG00000197586.13"	"ENTPD6"	"protein_coding"	"CDS"
"chr20"	25225860	25225868	"IGF2BP3wt_final"	"+"	4.6275	9.16	8.36	0	10.2	0	"ENSG00000197586.13"	"ENTPD6"	"protein_coding"	"3UTR"
"chr20"	25226137	25226145	"IGF2BP3wt_final"	"+"	7.05	5.76	8.628	0.9133333333	0	0.325	"ENSG00000197586.13"	"ENTPD6"	"protein_coding"	"3UTR"
"chr20"	25296380	25296388	"IGF2BP3wt_final"	"+"	5.145	7.32	0	0	0.76	0	"ENSG00000100994.12"	"PYGB"	"protein_coding"	"CDS"
"chr20"	26208215	26208226	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	108.2377767	84.58222222	71.2	42.875	60.98285714	57.54428571	"ENSG00000284419.1"	"MIR663A"	"miRNA"	"exon"
"chr20"	26209485	26209493	"IGF2BP3I474M_final"	"-"	6.57	1.02	11.16	10.44	7.56	10.32	"ENSG00000227195.11"	"MIR663AHG"	"lncRNA"	"intron"
"chr20"	26209583	26209591	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	12.78	18.108	15.4	9.415	13.392	12.95	"ENSG00000227195.11"	"MIR663AHG"	"lncRNA"	"intron"
"chr20"	31605320	31605328	"IGF2BP3wt_final"	"+"	4.974	8.085	2.37	10.39666667	7.476	0.712	"ENSG00000125968.9"	"ID1"	"protein_coding"	"5UTR"
"chr20"	31605372	31605380	"IGF2BP3wt_final"	"+"	14.40875	11.2175	1.133333333	3.0375	5.645	2.846666667	"ENSG00000125968.9"	"ID1"	"protein_coding"	"5UTR"
"chr20"	31606206	31606218	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	17.41888889	33.10666667	24.445	22.675	13.868	11.59571429	"ENSG00000125968.9"	"ID1"	"protein_coding"	"3UTR"
"chr20"	31665530	31665538	"IGF2BP3wt_final"	"-"	14.92166667	8.816666667	15.15	0.735	2.032	18.554	"ENSG00000171552.14"	"BCL2L1"	"protein_coding"	"3UTR"
"chr20"	31665722	31665730	"IGF2BP3wt_final"	"-"	16.45571429	33.832	14.304	0	0.3933333333	5.302	"ENSG00000171552.14"	"BCL2L1"	"protein_coding"	"3UTR"
"chr20"	31770446	31770454	"IGF2BP3wt_final"	"+"	6.2625	5.295	0	0	0.396	0	"ENSG00000088325.16"	"TPX2"	"protein_coding"	"CDS"
"chr20"	32166707	32166715	"IGF2BP3wt_final"	"+"	3.924	6.4425	6.97	0	3.22	0.2925	"ENSG00000101337.16"	"TM9SF4"	"protein_coding"	"3UTR"
"chr20"	32166870	32166878	"IGF2BP3I474M_final"	"+"	1.92	7.1	13.5	7.39	2.6	0	"ENSG00000101337.16"	"TM9SF4"	"protein_coding"	"3UTR"
"chr20"	32833803	32833816	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	29.10428571	32.66571429	18.89142857	0	27.105	28.25375	"ENSG00000101367.9"	"MAPRE1"	"protein_coding"	"CDS"
"chr20"	32836676	32836684	"IGF2BP3wt_final"	"+"	4.0175	8.006	5.357142857	3.632	7.926666667	0	"ENSG00000101367.9"	"MAPRE1"	"protein_coding"	"CDS"
"chr20"	32836730	32836738	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	23.986	23.098	12.75	6.09	27.904	8.426	"ENSG00000101367.9"	"MAPRE1"	"protein_coding"	"CDS"
"chr20"	33007734	33007742	"IGF2BP3I474M_final"	"+"	1.678333333	3.071428571	7.04	7.413333333	3.2	0	"ENSG00000078898.7"	"BPIFB2"	"protein_coding"	"5UTR"
"chr20"	33012121	33012129	"IGF2BP3I474M_final"	"+"	6.721666667	2.274285714	6.846666667	10.716	4.593333333	1.0375	"ENSG00000078898.7"	"BPIFB2"	"protein_coding"	"intron"
"chr20"	33012868	33012876	"IGF2BP3wt_final"	"+"	12.03285714	15.832	0.06666666667	2.102857143	0.98	4.418571429	"ENSG00000078898.7"	"BPIFB2"	"protein_coding"	"CDS"
"chr20"	33019222	33019230	"IGF2BP3R525C_final"	"+"	5.55	5.18	3.733333333	3.35	7.26	9.31	"ENSG00000078898.7"	"BPIFB2"	"protein_coding"	"intron"
"chr20"	34072114	34072122	"IGF2BP3R525C_final"	"+"	3.816	5.37	0	0.636	6.144	3.066666667	"ENSG00000125970.12"	"RALY"	"protein_coding"	"CDS"
"chr20"	34073836	34073846	"IGF2BP3I474M_final,IGF2BP3wt_final"	"+"	7.845	41.826	8.246666667	9.968	1.34	10.31714286	"ENSG00000125970.12"	"RALY"	"protein_coding"	"CDS"
"chr20"	34075980	34075994	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	15.12142857	6.14375	6.58	7.63	8.463333333	9.001666667	"ENSG00000125970.12"	"RALY"	"protein_coding"	"CDS"
"chr20"	34089840	34089848	"IGF2BP3wt_final"	"-"	28.82	29.79857143	4.83	0	0.6	23.755	"ENSG00000125977.7"	"EIF2S2"	"protein_coding"	"CDS"
"chr20"	34093718	34093726	"IGF2BP3wt_final"	"-"	13.518	7.08	3.206666667	2.26	11.34	23.992	"ENSG00000125977.7"	"EIF2S2"	"protein_coding"	"CDS"
"chr20"	34280922	34280930	"IGF2BP3wt_final"	"-"	15.9075	9.375	0.98	0	0.012	0	"ENSG00000101444.13"	"AHCY"	"protein_coding"	"3UTR"
"chr20"	34281014	34281022	"IGF2BP3I474M_final"	"-"	0.91	8.72	6.408	4.868	3.78	1.666666667	"ENSG00000101444.13"	"AHCY"	"protein_coding"	"3UTR"
"chr20"	34440238	34440248	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	18.63375	19.278	5.235	5.29	8.568	8.682	"ENSG00000078747.16"	"ITCH"	"protein_coding"	"CDS"
"chr20"	34540854	34540862	"IGF2BP3wt_final"	"+"	6.1375	4.195	4.245	2.013333333	1.093333333	5.152	"ENSG00000125971.17"	"DYNLRB1"	"protein_coding"	"3UTR"
"chr20"	34929480	34929488	"IGF2BP3I474M_final"	"-"	7.82	5.1	6.8	5.66	0.8	0	"ENSG00000100983.12"	"GSS"	"protein_coding"	"CDS"
"chr20"	35002612	35002620	"IGF2BP3wt_final"	"-"	9.513333333	9.34	11.768	3.89	0	0	"ENSG00000100991.12"	"TRPC4AP"	"protein_coding"	"3UTR"
"chr20"	35021210	35021218	"IGF2BP3R525C_final"	"-"	4.383333333	6.418333333	6.586666667	0.4066666667	5.586666667	8.914	"ENSG00000100991.12"	"TRPC4AP"	"protein_coding"	"CDS"
"chr20"	35044577	35044585	"IGF2BP3R525C_final"	"-"	5.62	8.16	8.268	4.972	13.296	26.044	"ENSG00000100991.12"	"TRPC4AP"	"protein_coding"	"CDS"
"chr20"	35044596	35044604	"IGF2BP3I474M_final"	"-"	14.525	14.83166667	17.29428571	9.52	8.414285714	19.85375	"ENSG00000100991.12"	"TRPC4AP"	"protein_coding"	"CDS"
"chr20"	35049963	35049972	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	20.502	14.73	7.166666667	14.25	4.65	0	"ENSG00000100991.12"	"TRPC4AP"	"protein_coding"	"CDS"
"chr20"	35279011	35279019	"IGF2BP3R525C_final"	"-"	18.99	26.11714286	1.328	0.01333333333	30.6	4.92375	"ENSG00000242372.9"	"EIF6"	"protein_coding"	"3UTR"
"chr20"	35279021	35279029	"IGF2BP3wt_final"	"-"	29.55	43.9725	0	2.286666667	33.27	4.996666667	"ENSG00000242372.9"	"EIF6"	"protein_coding"	"3UTR"
"chr20"	35384067	35384075	"IGF2BP3wt_final"	"-"	7.725	9.945	0	1.2	10.38	5.16	"ENSG00000101019.22"	"UQCC1"	"protein_coding"	"CDS"
"chr20"	35542554	35542566	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	18.28888889	20.53444444	12.31428571	0	15.116	8.4475	"ENSG00000125991.20"	"ERGIC3"	"protein_coding"	"CDS"
"chr20"	35555066	35555074	"IGF2BP3wt_final"	"+"	8.34	13.878	6.69	0.34	2.87	5.488	"ENSG00000125991.20"	"ERGIC3"	"protein_coding"	"CDS"
"chr20"	35632874	35632882	"IGF2BP3wt_final"	"-"	4.878	5.245	0	0	0.32	0.67	"ENSG00000214078.13"	"CPNE1"	"protein_coding"	"CDS"
"chr20"	35652110	35652124	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	10.48333333	11.08090909	8.84	23.50166667	11.0475	4.738888889	"ENSG00000244462.8"	"RBM12"	"protein_coding"	"3UTR"
"chr20"	35652292	35652300	"IGF2BP3I474M_final"	"-"	1.53	1.122	4.125	6.436	9.084	5.385	"ENSG00000244462.8"	"RBM12"	"protein_coding"	"3UTR"
"chr20"	35674554	35674562	"IGF2BP3wt_final"	"-"	7.314	5.6475	0	1.386666667	0	2.5825	"ENSG00000244005.13"	"NFS1"	"protein_coding"	"CDS"
"chr20"	35704073	35704081	"IGF2BP3wt_final"	"-"	16.266	6.7575	9.173333333	10.1	2.1	0.6675	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"3UTR"
"chr20"	35704270	35704278	"IGF2BP3R525C_final"	"-"	8.765	14.648	24	0.02	14.48	17.945	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"3UTR"
"chr20"	35707142	35707150	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	7.64	26.05	8.964	3.24	16.44	8.88	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"CDS"
"chr20"	35707164	35707172	"IGF2BP3I474M_final"	"-"	1.845	18.63	17.1	7.725	15.672	1.595	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"CDS"
"chr20"	35721752	35721760	"IGF2BP3wt_final"	"-"	14.968	8.211666667	0	0	0.09333333333	13.068	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"CDS"
"chr20"	35721829	35721837	"IGF2BP3R525C_final"	"-"	34.39428571	4.952857143	0	10.81666667	11.50571429	27.614	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"CDS"
"chr20"	35732943	35732951	"IGF2BP3R525C_final"	"-"	0	3.263333333	0.84	0	5.856	8.3125	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"intron"
"chr20"	35734858	35734866	"IGF2BP3wt_final"	"-"	10.35	5.838	0	3.47	7.872	7.444	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"3UTR"
"chr20"	35738502	35738510	"IGF2BP3I474M_final"	"-"	20.1975	0.775	8.3	5.215	6.88	1.155	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"intron"
"chr20"	35739084	35739092	"IGF2BP3R525C_final"	"-"	9.402	1.852	2.4	3.408	10.81333333	9.232	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"intron"
"chr20"	35739359	35739367	"IGF2BP3wt_final"	"-"	25.945	13.2225	0.325	12.29714286	18.43	4.1475	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"intron"
"chr20"	35740004	35740012	"IGF2BP3wt_final"	"-"	23.22	17.115	7.66	3.07	6.68	8.6575	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"intron"
"chr20"	35740114	35740122	"IGF2BP3R525C_final"	"-"	0.78	0.2325	0	3.46	4.23	11.33	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"intron"
"chr20"	35740469	35740483	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	12.28625	8.67875	20.11777778	2.842222222	0	8.518571429	"ENSG00000131051.24"	"RBM39"	"protein_coding"	"intron"
"chr20"	36045794	36045802	"IGF2BP3R525C_final"	"-"	5.97	16.7925	0	0.6133333333	9.36	10.825	"ENSG00000260032.2"	"NORAD"	"lncRNA"	"exon"
"chr20"	36046092	36046100	"IGF2BP3I474M_final"	"-"	52.3	20.736	4.652	8.356	11.88	13.77666667	"ENSG00000260032.2"	"NORAD"	"lncRNA"	"exon"
"chr20"	36046450	36046458	"IGF2BP3R525C_final"	"-"	7.958	7.283333333	12.36333333	3.83	13.6	3.13	"ENSG00000260032.2"	"NORAD"	"lncRNA"	"exon"
"chr20"	36046680	36046688	"IGF2BP3wt_final"	"-"	9.1125	4.95	1.38	1.27	3.12	3.83	"ENSG00000260032.2"	"NORAD"	"lncRNA"	"exon"
"chr20"	36048792	36048802	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"-"	21.494	17.39666667	16.14333333	16.06	15.9125	8.182222222	"ENSG00000260032.2"	"NORAD"	"lncRNA"	"exon"
"chr20"	36049072	36049086	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	21.8875	15.81	34.41818182	29.04727273	24.90545455	18.97555556	"ENSG00000260032.2"	"NORAD"	"lncRNA"	"exon"
"chr20"	36229709	36229717	"IGF2BP3R525C_final"	"+"	0	5.66	0.69	2.446666667	3.9	10.37333333	"ENSG00000088367.23"	"EPB41L1"	"protein_coding"	"3UTR"
"chr20"	36256056	36256064	"IGF2BP3wt_final"	"+"	5.088	5.061428571	2.445	5.983333333	3.9	0	"ENSG00000131043.13"	"AAR2"	"protein_coding"	"3UTR"
"chr20"	36612017	36612025	"IGF2BP3wt_final"	"+"	10.69	10.17666667	11.492	0	5.045	6.486666667	"ENSG00000101084.18"	"RAB5IF"	"protein_coding"	"CDS"
"chr20"	36612259	36612268	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	31.185	37.29	26.2	27.05333333	30.96	29.91	"ENSG00000101084.18"	"RAB5IF"	"protein_coding"	"3UTR"
"chr20"	36612407	36612415	"IGF2BP3wt_final"	"+"	6.48	11.1975	3.42	0.725	0.96	0	"ENSG00000101084.18"	"RAB5IF"	"protein_coding"	"3UTR"
"chr20"	36612518	36612526	"IGF2BP3wt_final"	"+"	8.315	5.175	0	0	1.86	5.478333333	"ENSG00000101084.18"	"RAB5IF"	"protein_coding"	"3UTR"
"chr20"	36653325	36653333	"IGF2BP3wt_final"	"-"	7.925	7.5975	0.4666666667	0.335	2.58	0.4433333333	"ENSG00000101079.21"	"NDRG3"	"protein_coding"	"3UTR"
"chr20"	37184250	37184258	"IGF2BP3R525C_final"	"+"	5.556	8.57	3.52	0.9066666667	3.05	6.763333333	"ENSG00000118705.17"	"RPN2"	"protein_coding"	"CDS"
"chr20"	37228657	37228670	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	223.3238477	151.6861515	148.5384623	112.8892292	64.92615462	29.96384538	"ENSG00000118705.17"	"RPN2"	"protein_coding"	"CDS"
"chr20"	37230046	37230054	"IGF2BP3I474M_final"	"+"	0.948	17.305	25.31	8.34	6.84	7.215	"ENSG00000118705.17"	"RPN2"	"protein_coding"	"CDS"
"chr20"	37234031	37234039	"IGF2BP3wt_final"	"+"	10.18714286	4.637142857	11.47333333	3.336666667	0	2.24	"ENSG00000118705.17"	"RPN2"	"protein_coding"	"CDS"
"chr20"	37236626	37236634	"IGF2BP3wt_final"	"+"	10.92	12.474	0	0	0	0	"ENSG00000118705.17"	"RPN2"	"protein_coding"	"CDS"
"chr20"	37975233	37975244	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	298.805992	264.618006	346.0999975	261.62	246.7200025	229.3574975	"ENSG00000199683.1"	"RN7SKP185"	"misc_RNA"	"exon"
"chr20"	37983296	37983304	"IGF2BP3wt_final"	"-"	4.235	12.102	0	7.266666667	2.19	0.3366666667	"ENSG00000101407.13"	"TTI1"	"protein_coding"	"3UTR"
"chr20"	38013444	38013452	"IGF2BP3wt_final"	"-"	5.824	11.87	13.335	0.8533333333	4.51	3.24	"ENSG00000101407.13"	"TTI1"	"protein_coding"	"CDS"
"chr20"	38449415	38449423	"IGF2BP3wt_final"	"+"	11.35	17.27	3.748	11.53142857	4.851428571	6.417142857	"ENSG00000199266.1"	"SNORA60"	"snoRNA"	"exon"
"chr20"	38575383	38575391	"IGF2BP3wt_final"	"+"	10.966	10.80333333	3.2	0.67	0	1.55	"ENSG00000170471.15"	"RALGAPB"	"protein_coding"	"3UTR"
"chr20"	41061402	41061414	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	13.82909091	24.9225	7.948888889	6.522	22.19818182	21.48333333	"ENSG00000198900.7"	"TOP1"	"protein_coding"	"CDS"
"chr20"	41115402	41115412	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	13.37625	19.75285714	2.38	20.9675	17.19	14.93	"ENSG00000198900.7"	"TOP1"	"protein_coding"	"CDS"
"chr20"	41124116	41124124	"IGF2BP3R525C_final"	"+"	2.75	0.34	0	0	5.13	8.606	"ENSG00000198900.7"	"TOP1"	"protein_coding"	"3UTR"
"chr20"	41165328	41165336	"IGF2BP3wt_final"	"+"	11.01	10.64	0	0.3533333333	0	8.99	"ENSG00000124181.14"	"PLCG1"	"protein_coding"	"CDS"
"chr20"	41174702	41174710	"IGF2BP3I474M_final"	"+"	6.06	3.84	11.41333333	7.096	1.89	0.585	"ENSG00000124181.14"	"PLCG1"	"protein_coding"	"3UTR"
"chr20"	41174740	41174748	"IGF2BP3wt_final"	"+"	9.39	8.835	0	5.666666667	0	7.554	"ENSG00000124181.14"	"PLCG1"	"protein_coding"	"3UTR"
"chr20"	43405501	43405510	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	53.297998	60.72375	40.46	29.304	20.124	24.416	"ENSG00000201021.1"	"RNU6-743P"	"snRNA"	"exon"
"chr20"	43463014	43463022	"IGF2BP3R525C_final"	"+"	5.767142857	2.733333333	9.64	2.705	18.696	12.71857143	"ENSG00000124193.16"	"SRSF6"	"protein_coding"	"3UTR"
"chr20"	43463092	43463100	"IGF2BP3R525C_final"	"+"	4.608	1.1625	10.535	0	7.29	4.946	"ENSG00000124193.16"	"SRSF6"	"protein_coding"	"3UTR"
"chr20"	44498784	44498792	"IGF2BP3wt_final"	"-"	6.545	6.545	0	0	5.24	1.985	"ENSG00000132824.14"	"SERINC3"	"protein_coding"	"3UTR"
"chr20"	44506838	44506846	"IGF2BP3wt_final"	"-"	7.725	6.06	0	0	0	2.5	"ENSG00000132824.14"	"SERINC3"	"protein_coding"	"CDS"
"chr20"	44512807	44512815	"IGF2BP3I474M_final"	"-"	6.36	13.205	17.93333333	11.63333333	5.9	15.06333333	"ENSG00000132824.14"	"SERINC3"	"protein_coding"	"CDS"
"chr20"	44901631	44901639	"IGF2BP3I474M_final"	"+"	0	0	8.836666667	16.9	0	0	"ENSG00000166913.13"	"YWHAB"	"protein_coding"	"CDS"
"chr20"	44904994	44905002	"IGF2BP3R525C_final"	"+"	5.486	3.458333333	1.7	16.84857143	12.872	6.823333333	"ENSG00000166913.13"	"YWHAB"	"protein_coding"	"CDS"
"chr20"	44906956	44906964	"IGF2BP3R525C_final"	"+"	10.092	2.202	4.456666667	5.402857143	10.116	13.34666667	"ENSG00000166913.13"	"YWHAB"	"protein_coding"	"3UTR"
"chr20"	44907970	44907978	"IGF2BP3wt_final"	"+"	6.414	22.398	0	8.424	0	0	"ENSG00000166913.13"	"YWHAB"	"protein_coding"	"3UTR"
"chr20"	44908107	44908115	"IGF2BP3wt_final"	"+"	7.61	16.305	11.1	0.5066666667	11.1	0	"ENSG00000166913.13"	"YWHAB"	"protein_coding"	"3UTR"
"chr20"	45815860	45815870	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"+"	3.728571429	9.45	6.948	7.125714286	11.91	11.554	"ENSG00000175063.17"	"UBE2C"	"protein_coding"	"CDS"
"chr20"	47210312	47210320	"IGF2BP3R525C_final"	"-"	2.73	10.056	3.48	9.686666667	9.06	8.485	"ENSG00000101040.19"	"ZMYND8"	"protein_coding"	"3UTR"
"chr20"	47262337	47262345	"IGF2BP3wt_final"	"-"	7.54	6.171666667	0	0.34	1.263333333	2.556	"ENSG00000101040.19"	"ZMYND8"	"protein_coding"	"CDS"
"chr20"	47290196	47290204	"IGF2BP3R525C_final"	"-"	6.915	4.04	9.085	4.373333333	8.568	5.5325	"ENSG00000101040.19"	"ZMYND8"	"protein_coding"	"CDS"
"chr20"	47298778	47298786	"IGF2BP3R525C_final"	"-"	0	0	0	0	4.514285714	3.88	"ENSG00000101040.19"	"ZMYND8"	"protein_coding"	"CDS"
"chr20"	47627622	47627630	"IGF2BP3wt_final"	"+"	7.14	8.2575	0	1.27	4.536	2.42	"ENSG00000124151.19"	"NCOA3"	"protein_coding"	"CDS"
"chr20"	47627968	47627976	"IGF2BP3wt_final"	"+"	5.365	3.175	0.3	0.34	0	7.195	"ENSG00000124151.19"	"NCOA3"	"protein_coding"	"CDS"
"chr20"	49013684	49013692	"IGF2BP3wt_final"	"+"	7.93	16.1925	12.03	4.96	2.1	8.81	"ENSG00000124198.10"	"ARFGEF2"	"protein_coding"	"CDS"
"chr20"	49034983	49034991	"IGF2BP3wt_final"	"+"	5.528	17.632	2.066666667	12	7.79	1.22	"ENSG00000124198.10"	"ARFGEF2"	"protein_coding"	"3UTR"
"chr20"	49066416	49066430	"IGF2BP3I474M_final,IGF2BP3wt_final"	"+"	17.50111111	15.805	13.71428571	27.14857143	1.488	14.71	"ENSG00000124207.17"	"CSE1L"	"protein_coding"	"CDS"
"chr20"	49067223	49067231	"IGF2BP3R525C_final"	"+"	17.95	10.88142857	0	0.752	30.51	9.008	"ENSG00000124207.17"	"CSE1L"	"protein_coding"	"CDS"
"chr20"	49068728	49068736	"IGF2BP3R525C_final"	"+"	7.374285714	0.055	0.5	0.01333333333	7.3325	12.17714286	"ENSG00000124207.17"	"CSE1L"	"protein_coding"	"CDS"
"chr20"	49070218	49070226	"IGF2BP3R525C_final"	"+"	17.35428571	11.01142857	12.19714286	17.544	18.92	25.00833333	"ENSG00000124207.17"	"CSE1L"	"protein_coding"	"CDS"
"chr20"	49070264	49070272	"IGF2BP3wt_final"	"+"	27.315	12.4575	16.725	4.87	3.615	11.82666667	"ENSG00000124207.17"	"CSE1L"	"protein_coding"	"CDS"
"chr20"	49072304	49072312	"IGF2BP3R525C_final"	"+"	1.175	0	6.974285714	0	4.8	3.328333333	"ENSG00000124207.17"	"CSE1L"	"protein_coding"	"CDS"
"chr20"	49072378	49072386	"IGF2BP3wt_final"	"+"	12.53142857	7.435	1.02	1.906666667	0.5228571429	12.545	"ENSG00000124207.17"	"CSE1L"	"protein_coding"	"CDS"
"chr20"	49072578	49072588	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	14.87	14.0375	4.4	2.03	8.672	7.97	"ENSG00000124207.17"	"CSE1L"	"protein_coding"	"CDS"
"chr20"	49090985	49090993	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	26.7225	19.686	13.696	7.83	15.324	13.30833333	"ENSG00000124207.17"	"CSE1L"	"protein_coding"	"CDS"
"chr20"	49094816	49094824	"IGF2BP3wt_final"	"+"	17.9	16.79	3.2	5.065	12.13	10.62	"ENSG00000124207.17"	"CSE1L"	"protein_coding"	"CDS"
"chr20"	49113766	49113774	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	14.3775	6.582	5.165	0.39	14.085	11.955	"ENSG00000124214.21"	"STAU1"	"protein_coding"	"3UTR"
"chr20"	49114105	49114113	"IGF2BP3wt_final"	"-"	3.5175	4.72	0.68	0	0	3.005	"ENSG00000124214.21"	"STAU1"	"protein_coding"	"3UTR"
"chr20"	49114170	49114178	"IGF2BP3wt_final"	"-"	8.78	9.668	0	0	4.693333333	2.99	"ENSG00000124214.21"	"STAU1"	"protein_coding"	"3UTR"
"chr20"	49117178	49117186	"IGF2BP3wt_final"	"-"	12.975	5.82	11.87333333	3.926666667	5.35	4.166666667	"ENSG00000124214.21"	"STAU1"	"protein_coding"	"CDS"
"chr20"	49117202	49117210	"IGF2BP3R525C_final"	"-"	9.195	1.14	6.953333333	0	14.388	13.8975	"ENSG00000124214.21"	"STAU1"	"protein_coding"	"CDS"
"chr20"	49154030	49154038	"IGF2BP3wt_final"	"-"	13.53857143	14.11714286	0.664	0	1.695	0.1725	"ENSG00000124214.21"	"STAU1"	"protein_coding"	"CDS"
