UNIQUE;ID;Description;Hs_HEK293-RIC;Hs_HuH7-RIC;Hs_HeLa-RIC;Hs_HeLa-RBDmap;Hs_JURKAT-2018-RIC;Hs_JURKAT-2018-eRIC;Hs_Cyto-eRIC;Hs_Nuc-eRIC
MOGS;ENSG00000115275;"mannosyl-oligosaccharide glucosidase [Source:HGNC Symbol;Acc:HGNC:24862]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MON1B;ENSG00000103111;"MON1 homolog B, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:25020]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MON2;ENSG00000061987;"MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MORC2;ENSG00000133422;"MORC family CW-type zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:23573]";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
MORF4L1;ENSG00000185787;"mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MOSPD3;ENSG00000106330;"motile sperm domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25078]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MOV10;ENSG00000155363;"Mov10 RISC complex RNA helicase [Source:HGNC Symbol;Acc:HGNC:7200]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE
MPC2;ENSG00000143158;"mitochondrial pyruvate carrier 2 [Source:HGNC Symbol;Acc:HGNC:24515]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MPG;ENSG00000103152;"N-methylpurine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7211]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MPHOSPH10;ENSG00000124383;"M-phase phosphoprotein 10 [Source:HGNC Symbol;Acc:HGNC:7213]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
MPHOSPH8;ENSG00000196199;"M-phase phosphoprotein 8 [Source:HGNC Symbol;Acc:HGNC:29810]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MPLKIP;ENSG00000168303;"M-phase specific PLK1 interacting protein [Source:HGNC Symbol;Acc:HGNC:16002]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MPP1;ENSG00000130830;"membrane palmitoylated protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MPP5;ENSG00000072415;"membrane palmitoylated protein 5 [Source:HGNC Symbol;Acc:HGNC:18669]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MPP6;ENSG00000105926;"membrane palmitoylated protein 6 [Source:HGNC Symbol;Acc:HGNC:18167]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MPRIP;ENSG00000133030;"myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MPST;ENSG00000128309;"mercaptopyruvate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:7223]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MPV17L2;ENSG00000254858;"MPV17 mitochondrial inner membrane protein like 2 [Source:HGNC Symbol;Acc:HGNC:28177]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRE11;ENSG00000020922;"MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRFAP1;ENSG00000179010;"Morf4 family associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24549]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRGBP;ENSG00000101189;"MRG domain binding protein [Source:HGNC Symbol;Acc:HGNC:15866]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRI1;ENSG00000037757;"methylthioribose-1-phosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:28469]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRM1;ENSG00000274853|ENSG00000278619;"mitochondrial rRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26202]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRM2;ENSG00000122687;"mitochondrial rRNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16352]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRM3;ENSG00000171861;"mitochondrial rRNA methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18485]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
MRPL1;ENSG00000169288;"mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE
MRPL10;ENSG00000159111;"mitochondrial ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:14055]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL11;ENSG00000174547;"mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL13;ENSG00000172172;"mitochondrial ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:14278]";TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE
MRPL14;ENSG00000180992;"mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]";TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPL15;ENSG00000137547;"mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL16;ENSG00000166902;"mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:HGNC:14476]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL17;ENSG00000158042;"mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL18;ENSG00000112110;"mitochondrial ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:14477]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL19;ENSG00000115364;"mitochondrial ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:14052]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPL2;ENSG00000112651;"mitochondrial ribosomal protein L2 [Source:HGNC Symbol;Acc:HGNC:14056]";TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL20;ENSG00000242485;"mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:HGNC:14478]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL21;ENSG00000197345;"mitochondrial ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:14479]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL22;ENSG00000082515;"mitochondrial ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:14480]";TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPL23;ENSG00000214026;"mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL24;ENSG00000143314;"mitochondrial ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:14037]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPL27;ENSG00000108826;"mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:14483]";TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPL28;ENSG00000086504;"mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPL3;ENSG00000114686;"mitochondrial ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10379]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
MRPL32;ENSG00000106591;"mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL34;ENSG00000130312;"mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPL37;ENSG00000116221;"mitochondrial ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:14034]";FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
MRPL38;ENSG00000204316;"mitochondrial ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:14033]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL39;ENSG00000154719;"mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027]";FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL4;ENSG00000105364;"mitochondrial ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:14276]";TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPL40;ENSG00000185608;"mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL41;ENSG00000182154;"mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:14492]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL42;ENSG00000198015;"mitochondrial ribosomal protein L42 [Source:HGNC Symbol;Acc:HGNC:14493]";FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL43;ENSG00000055950;"mitochondrial ribosomal protein L43 [Source:HGNC Symbol;Acc:HGNC:14517]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL44;ENSG00000135900;"mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL45;ENSG00000277936|ENSG00000278845;"mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:HGNC:16651]";TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
MRPL46;ENSG00000259494;"mitochondrial ribosomal protein L46 [Source:HGNC Symbol;Acc:HGNC:1192]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL47;ENSG00000136522;"mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL48;ENSG00000175581;"mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:HGNC:16653]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL49;ENSG00000149792;"mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL51;ENSG00000111639;"mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:HGNC:14044]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPL54;ENSG00000183617;"mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL57;ENSG00000173141;"mitochondrial ribosomal protein L57 [Source:HGNC Symbol;Acc:HGNC:14514]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPL9;ENSG00000143436;"mitochondrial ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:14277]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS10;ENSG00000048544;"mitochondrial ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:14502]";FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS11;ENSG00000181991;"mitochondrial ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:14050]";TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPS12;ENSG00000128626|ENSG00000283018;"mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS14;ENSG00000120333;"mitochondrial ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:14049]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS15;ENSG00000116898;"mitochondrial ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:14504]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS16;ENSG00000182180;"mitochondrial ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:14048]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS17;ENSG00000239789;"mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS18A;ENSG00000096080;"mitochondrial ribosomal protein S18A [Source:HGNC Symbol;Acc:HGNC:14515]";FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE
MRPS18B;ENSG00000203624|ENSG00000204568|ENSG00000223775|ENSG00000226111|ENSG00000227420|ENSG00000229861|ENSG00000233813;"mitochondrial ribosomal protein S18B [Source:HGNC Symbol;Acc:HGNC:14516]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS18C;ENSG00000163319;"mitochondrial ribosomal protein S18C [Source:HGNC Symbol;Acc:HGNC:16633]";FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPS2;ENSG00000122140;"mitochondrial ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:14495]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS21;ENSG00000266472;"mitochondrial ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:14046]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS22;ENSG00000175110;"mitochondrial ribosomal protein S22 [Source:HGNC Symbol;Acc:HGNC:14508]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS23;ENSG00000181610;"mitochondrial ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:14509]";TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPS24;ENSG00000062582;"mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]";TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS25;ENSG00000131368;"mitochondrial ribosomal protein S25 [Source:HGNC Symbol;Acc:HGNC:14511]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS26;ENSG00000125901;"mitochondrial ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:14045]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS27;ENSG00000113048;"mitochondrial ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:14512]";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
MRPS28;ENSG00000147586;"mitochondrial ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:14513]";TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
MRPS30;ENSG00000112996;"mitochondrial ribosomal protein S30 [Source:HGNC Symbol;Acc:HGNC:8769]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS31;ENSG00000102738;"mitochondrial ribosomal protein S31 [Source:HGNC Symbol;Acc:HGNC:16632]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE
MRPS33;ENSG00000090263;"mitochondrial ribosomal protein S33 [Source:HGNC Symbol;Acc:HGNC:16634]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS34;ENSG00000074071;"mitochondrial ribosomal protein S34 [Source:HGNC Symbol;Acc:HGNC:16618]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRPS35;ENSG00000061794;"mitochondrial ribosomal protein S35 [Source:HGNC Symbol;Acc:HGNC:16635]";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
MRPS5;ENSG00000144029;"mitochondrial ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:14498]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
MRPS7;ENSG00000125445;"mitochondrial ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:14499]";TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
MRPS9;ENSG00000135972;"mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MRTO4;ENSG00000053372;"MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MSH2;ENSG00000095002;"mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MSH3;ENSG00000113318;"mutS homolog 3 [Source:HGNC Symbol;Acc:HGNC:7326]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MSH6;ENSG00000116062;"mutS homolog 6 [Source:HGNC Symbol;Acc:HGNC:7329]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MSI1;ENSG00000135097;"musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
MSI2;ENSG00000153944;"musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE
MSMO1;ENSG00000052802;"methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:HGNC:10545]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MSN;ENSG00000147065;"moesin [Source:HGNC Symbol;Acc:HGNC:7373]";FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE
MT-ATP6;ENSG00000198899;"mitochondrially encoded ATP synthase 6 [Source:HGNC Symbol;Acc:HGNC:7414]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MT-CO2;ENSG00000198712;"mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MT-CO3;ENSG00000198938;"mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MT-CYB;ENSG00000198727;"mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
MT-ND1;ENSG00000198888;"mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MT-ND3;ENSG00000198840;"mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MT-ND4;ENSG00000198886;"mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MT-ND5;ENSG00000198786;"mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5 [Source:HGNC Symbol;Acc:HGNC:7461]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTA2;ENSG00000149480;"metastasis associated 1 family member 2 [Source:HGNC Symbol;Acc:HGNC:7411]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
MTA3;ENSG00000057935;"metastasis associated 1 family member 3 [Source:HGNC Symbol;Acc:HGNC:23784]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTCH1;ENSG00000137409;"mitochondrial carrier 1 [Source:HGNC Symbol;Acc:HGNC:17586]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTCH2;ENSG00000109919;"mitochondrial carrier 2 [Source:HGNC Symbol;Acc:HGNC:17587]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTCL1;ENSG00000168502;"microtubule crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:29121]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MTDH;ENSG00000147649;"metadherin [Source:HGNC Symbol;Acc:HGNC:29608]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
MTERF1;ENSG00000127989;"mitochondrial transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:21463]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTERF3;ENSG00000156469;"mitochondrial transcription termination factor 3 [Source:HGNC Symbol;Acc:HGNC:24258]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTERF4;ENSG00000122085;"mitochondrial transcription termination factor 4 [Source:HGNC Symbol;Acc:HGNC:28785]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTG1;ENSG00000148824;"mitochondrial ribosome associated GTPase 1 [Source:HGNC Symbol;Acc:HGNC:32159]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTG2;ENSG00000101181;"mitochondrial ribosome associated GTPase 2 [Source:HGNC Symbol;Acc:HGNC:16239]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTHFD1;ENSG00000100714;"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
MTHFD1L;ENSG00000120254;"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like [Source:HGNC Symbol;Acc:HGNC:21055]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTHFD2;ENSG00000065911;"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTHFSD;ENSG00000103248;"methenyltetrahydrofolate synthetase domain containing [Source:HGNC Symbol;Acc:HGNC:25778]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE
MTIF2;ENSG00000085760;"mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]";FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
MTIF3;ENSG00000122033;"mitochondrial translational initiation factor 3 [Source:HGNC Symbol;Acc:HGNC:29788]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTMR1;ENSG00000063601;"myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTMR12;ENSG00000150712;"myotubularin related protein 12 [Source:HGNC Symbol;Acc:HGNC:18191]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTO1;ENSG00000135297;"mitochondrial tRNA translation optimization 1 [Source:HGNC Symbol;Acc:HGNC:19261]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTOR;ENSG00000198793;"mechanistic target of rapamycin [Source:HGNC Symbol;Acc:HGNC:3942]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTPAP;ENSG00000107951;"mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
MTR;ENSG00000116984;"5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MTRF1;ENSG00000120662;"mitochondrial translation release factor 1 [Source:HGNC Symbol;Acc:HGNC:7469]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
MTX1;ENSG00000173171;"metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MVP;ENSG00000013364;"major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
MYADM;ENSG00000179820;"myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MYBBP1A;ENSG00000132382;"MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
MYCBP2;ENSG00000005810;"MYC binding protein 2, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:23386]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MYEF2;ENSG00000104177;"myelin expression factor 2 [Source:HGNC Symbol;Acc:HGNC:17940]";TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
MYH10;ENSG00000133026;"myosin heavy chain 10 [Source:HGNC Symbol;Acc:HGNC:7568]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
MYH14;ENSG00000105357;"myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
MYH8;ENSG00000133020;"myosin heavy chain 8 [Source:HGNC Symbol;Acc:HGNC:7578]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
